id,anio,sector_id,actividad,subactividad,categoria,id_ipcc,gas_id,valor_tco2e,tipo_de_registro
3004,2022,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bv,1,"3,36",Emisión
3005,1990,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3006,1991,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3007,1992,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3008,1993,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3009,1994,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3010,1995,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3011,1996,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3012,1997,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3013,1998,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3014,1999,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3015,2000,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3016,2001,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3017,2002,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3018,2003,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3019,2004,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3020,2005,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3021,2006,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3022,2007,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3023,2008,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3024,2009,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3025,2010,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3026,2011,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3027,2012,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3028,2013,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3029,2014,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3030,2015,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3031,2016,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3032,2017,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3033,2018,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3034,2019,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3035,2020,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3036,2021,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3037,2022,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,2,"0,0",Sin emisión/remoción
3038,1990,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,07",Emisión
3039,1991,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,07",Emisión
3040,1992,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,08",Emisión
3041,1993,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,14",Emisión
3042,1994,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,14",Emisión
3043,1995,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,15",Emisión
3044,1996,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,16",Emisión
3045,1997,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,17",Emisión
3046,1998,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,17",Emisión
3047,1999,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,19",Emisión
3048,2000,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,2",Emisión
3049,2001,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,18",Emisión
3050,2002,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,17",Emisión
3051,2003,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,2",Emisión
3052,2004,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,22",Emisión
3053,2005,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,22",Emisión
3054,2006,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,25",Emisión
3055,2007,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,25",Emisión
3056,2008,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,27",Emisión
3057,2009,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,26",Emisión
3058,2010,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,25",Emisión
3059,2011,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,27",Emisión
3060,2012,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,28",Emisión
3061,2013,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,28",Emisión
3062,2014,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,29",Emisión
3063,2015,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,29",Emisión
3064,2016,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,3",Emisión
3065,2017,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,32",Emisión
3066,2018,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,33",Emisión
3067,2019,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,31",Emisión
3068,2020,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,29",Emisión
3069,2021,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,3",Emisión
3070,2022,2,Emisiones fugitivas provenientes de la fabricación de combustibles,Emisiones Fugitivas,Fugitivas producción de Gas Natural,1B2bvi1,1,"0,27",Emisión
3071,1990,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"1,86",Emisión
3072,1991,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,17",Emisión
3073,1992,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,47",Emisión
3074,1993,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,78",Emisión
3075,1994,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,09",Emisión
3076,1995,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,76",Emisión
3077,1996,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,72",Emisión
3078,1997,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,23",Emisión
3079,1998,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,47",Emisión
3080,1999,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,33",Emisión
3081,2000,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,66",Emisión
3082,2001,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,35",Emisión
3083,2002,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"1,73",Emisión
3084,2003,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,22",Emisión
3085,2004,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"2,89",Emisión
3086,2005,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,38",Emisión
3087,2006,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,8",Emisión
3088,2007,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,18",Emisión
3089,2008,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,24",Emisión
3090,2009,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,01",Emisión
3091,2010,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,35",Emisión
3092,2011,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,69",Emisión
3093,2012,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,53",Emisión
3094,2013,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,57",Emisión
3095,2014,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,48",Emisión
3096,2015,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,64",Emisión
3097,2016,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,13",Emisión
3098,2017,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,53",Emisión
3099,2018,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,53",Emisión
3100,2019,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,3",Emisión
3101,2020,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"3,64",Emisión
3102,2021,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"4,85",Emisión
3103,2022,3,Industria de los minerales,Producción de cemento,Producción de cemento,2A1,2,"5,25",Emisión
3104,1990,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"0,72",Emisión
3105,1991,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"0,87",Emisión
3106,1992,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,0",Emisión
3107,1993,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,12",Emisión
3108,1994,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,25",Emisión
3109,1995,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,09",Emisión
3110,1996,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,01",Emisión
3111,1997,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,34",Emisión
3112,1998,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,41",Emisión
3113,1999,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,42",Emisión
3114,2000,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"0,64",Emisión
3115,2001,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,15",Emisión
3116,2002,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"0,97",Emisión
3117,2003,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,01",Emisión
3118,2004,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,48",Emisión
3119,2005,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,56",Emisión
3120,2006,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,85",Emisión
3121,2007,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,06",Emisión
3122,2008,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,88",Emisión
3123,2009,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,76",Emisión
3124,2010,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,0",Emisión
3125,2011,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,05",Emisión
3126,2012,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,21",Emisión
3127,2013,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,4",Emisión
3128,2014,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,26",Emisión
3129,2015,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,42",Emisión
3130,2016,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,16",Emisión
3131,2017,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,37",Emisión
3132,2018,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,35",Emisión
3133,2019,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,2",Emisión
3134,2020,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"1,96",Emisión
3135,2021,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,4",Emisión
3136,2022,3,Industria de los minerales,Producción de cal,Producción de cal,2A2,2,"2,58",Emisión
3137,1990,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,01",Emisión
3138,1991,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,01",Emisión
3139,1992,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,01",Emisión
3140,1993,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,01",Emisión
3141,1994,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,02",Emisión
3142,1995,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,01",Emisión
3143,1996,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,22",Emisión
3144,1997,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,19",Emisión
3145,1998,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,11",Emisión
3146,1999,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,11",Emisión
3147,2000,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,12",Emisión
3148,2001,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,08",Emisión
3149,2002,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,07",Emisión
3150,2003,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,08",Emisión
3151,2004,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,11",Emisión
3152,2005,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,3",Emisión
3153,2006,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,29",Emisión
3154,2007,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,36",Emisión
3155,2008,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,32",Emisión
3156,2009,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,32",Emisión
3157,2010,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,35",Emisión
3158,2011,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,4",Emisión
3159,2012,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,41",Emisión
3160,2013,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,43",Emisión
3161,2014,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,41",Emisión
3162,2015,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,44",Emisión
3163,2016,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,42",Emisión
3164,2017,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,31",Emisión
3165,2018,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,25",Emisión
3166,2019,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,25",Emisión
3167,2020,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,25",Emisión
3168,2021,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,25",Emisión
3169,2022,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4a,2,"0,25",Emisión
3170,1990,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3171,1991,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3172,1992,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3173,1993,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,08",Emisión
3174,1994,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3175,1995,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3176,1996,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,1",Emisión
3177,1997,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3178,1998,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3179,1999,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,08",Emisión
3180,2000,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,08",Emisión
3181,2001,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,07",Emisión
3182,2002,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,08",Emisión
3183,2003,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,09",Emisión
3184,2004,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,12",Emisión
3185,2005,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,14",Emisión
3186,2006,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,12",Emisión
3187,2007,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,13",Emisión
3188,2008,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,13",Emisión
3189,2009,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,13",Emisión
3190,2010,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,13",Emisión
3191,2011,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,14",Emisión
3192,2012,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3193,2013,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,14",Emisión
3194,2014,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3195,2015,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3196,2016,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3197,2017,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3198,2018,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3199,2019,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3200,2020,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3201,2021,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3202,2022,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4b,2,"0,16",Emisión
3203,1990,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,0",Sin emisión/remoción
3204,1991,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,0",Sin emisión/remoción
3205,1992,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3206,1993,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3207,1994,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3208,1995,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3209,1996,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3210,1997,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3211,1998,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3212,1999,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3213,2000,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3214,2001,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3215,2002,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,01",Emisión
3216,2003,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,04",Emisión
3217,2004,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,04",Emisión
3218,2005,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3219,2006,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,02",Emisión
3220,2007,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,05",Emisión
3221,2008,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,06",Emisión
3222,2009,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,06",Emisión
3223,2010,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,07",Emisión
